Date,Price,,,,
"Jun 16, 2011",44.905,,,,
"Jun 17, 2011",44.8,,,,
"Jun 20, 2011",45,,,,
"Jun 21, 2011",44.845,,,,
"Jun 22, 2011",44.895,,,,
"Jun 23, 2011",44.955,,,,
"Jun 24, 2011",44.995,,,,
"Jun 27, 2011",45.035,,,,
"Jun 28, 2011",45.04,,,,
"Jun 29, 2011",44.865,,,,
"Jun 30, 2011",44.7,,,,
"Mar 01, 2011",44.855,,,,
"Mar 02, 2011",44.825,,,,
"Mar 03, 2011",44.875,,,,
"Mar 04, 2011",44.91,,,,
"Mar 07, 2011",44.995,,,,
"Mar 08, 2011",45.035,,,,
"Mar 09, 2011",44.905,,,,
"Mar 10, 2011",45.125,,,,
"Mar 11, 2011",45.075,,,,
"Mar 14, 2011",45.07,,,,
"Mar 15, 2011",45.175,,,,
"Mar 16, 2011",45.115,,,,
"Mar 17, 2011",45.16,,,,
"Mar 18, 2011",45.015,,,,
"Mar 21, 2011",44.995,,,,
"Mar 22, 2011",44.875,,,,
"Mar 23, 2011",44.79,,,,
"Mar 24, 2011",44.675,,,,
"Mar 25, 2011",44.705,,,,
"Mar 28, 2011",44.8,,,,
"Mar 29, 2011",44.69,,,,
"Mar 30, 2011",44.63,,,,
"Mar 31, 2011",44.535,,,,
"May 02, 2011",44.28,,,,
"May 03, 2011",44.48,,,,
"May 04, 2011",44.36,,,,
"May 05, 2011",44.765,,,,
"May 06, 2011",44.73,,,,
"May 09, 2011",44.69,,,,
"May 10, 2011",44.745,,,,
"May 11, 2011",44.6,,,,
"May 12, 2011",44.988,,,,
"May 13, 2011",44.865,,,,
"May 16, 2011",45.155,,,,
"May 17, 2011",45.12,,,,
"May 18, 2011",45.065,,,,
"May 19, 2011",44.975,,,,
"May 20, 2011",44.95,,,,
"May 23, 2011",45.23,,,,
"May 24, 2011",45.215,,,,
"May 25, 2011",45.325,,,,
"May 26, 2011",45.305,,,,
"May 27, 2011",45.18,,,,
"May 30, 2011",45.085,,,,
"May 31, 2011",45.06,,,,
"Nov 01, 2011",49.275,,,,
"Nov 02, 2011",49.185,,,,
"Nov 03, 2011",49.145,,,,
"Nov 04, 2011",49,,,,
"Nov 07, 2011",48.95,,,,
"Nov 08, 2011",49.31,,,,
"Nov 09, 2011",50.06,,,,
"Nov 10, 2011",49.985,,,,
"Nov 11, 2011",50.005,,,,
"Nov 14, 2011",50.405,,,,
"Nov 15, 2011",50.63,,,,
"Nov 16, 2011",50.75,,,,
"Nov 17, 2011",50.955,,,,
"Nov 18, 2011",51.235,,,,
"Nov 21, 2011",52.065,,,,
"Nov 22, 2011",52.49,,,,
"Nov 23, 2011",52.24,,,,
"Nov 24, 2011",52.07,,,,
"Nov 25, 2011",52.14,,,,
"Nov 28, 2011",51.96,,,,
"Nov 29, 2011",51.91,,,,
"Nov 30, 2011",52.13,,,,
"Oct 03, 2011",49.155,,,,
"Oct 04, 2011",49.405,,,,
"Oct 05, 2011",49.345,,,,
"Oct 06, 2011",49.15,,,,
"Oct 07, 2011",49.04,,,,
"Oct 10, 2011",48.975,,,,
"Oct 11, 2011",49.34,,,,
"Oct 12, 2011",48.955,,,,
"Oct 13, 2011",49.125,,,,
"Oct 14, 2011",49.02,,,,
"Oct 17, 2011",48.955,,,,
"Oct 18, 2011",49.295,,,,
"Oct 19, 2011",49.16,,,,
"Oct 20, 2011",49.807,,,,
"Oct 21, 2011",49.85,,,,
"Oct 24, 2011",49.825,,,,
"Oct 25, 2011",49.505,,,,
"Oct 26, 2011",49.505,,,,
"Oct 27, 2011",49.005,,,,
"Oct 28, 2011",48.62,,,,
"Oct 31, 2011",48.695,,,,
"Sep 01, 2011",45.67,,,,
"Sep 02, 2011",45.785,,,,
"Sep 05, 2011",45.992,,,,
"Sep 06, 2011",46.115,,,,
"Sep 07, 2011",46.165,,,,
"Sep 08, 2011",46.19,,,,
"Sep 09, 2011",46.49,,,,
"Sep 12, 2011",47.225,,,,
"Sep 13, 2011",47.595,,,,
"Sep 14, 2011",47.645,,,,
"Sep 15, 2011",47.57,,,,
"Sep 16, 2011",47.33,,,,
"Sep 19, 2011",47.81,,,,
"Sep 20, 2011",48.055,,,,
"Sep 21, 2011",48.33,,,,
"Sep 22, 2011",49.575,,,,
"Sep 23, 2011",49.35,,,,
"Sep 26, 2011",49.45,,,,
"Sep 27, 2011",48.915,,,,
"Sep 28, 2011",49.095,,,,
"Sep 29, 2011",48.975,,,,
"Sep 30, 2011",49.02,,,,
"Apr 02, 2012",50.8,,,,
"Apr 03, 2012",50.56,,,,
"Apr 04, 2012",51.05,,,,
"Apr 05, 2012",51.04,,,,
"Apr 06, 2012",51.115,,,,
"Apr 09, 2012",51.195,,,,
"Apr 10, 2012",51.485,,,,
"Apr 11, 2012",51.465,,,,
"Apr 12, 2012",51.235,,,,
"Apr 13, 2012",51.55,,,,
"Apr 16, 2012",51.615,,,,
"Apr 17, 2012",51.395,,,,
"Apr 18, 2012",51.73,,,,
"Apr 19, 2012",52.085,,,,
"Apr 20, 2012",52.075,,,,
"Apr 23, 2012",52.385,,,,
"Apr 24, 2012",52.59,,,,
"Apr 25, 2012",52.46,,,,
"Apr 26, 2012",52.41,,,,
"Apr 27, 2012",52.545,,,,
"Apr 30, 2012",52.665,,,,
"Aug 01, 2012",55.475,,,,
"Aug 02, 2012",55.845,,,,
"Aug 03, 2012",55.755,,,,
"Aug 06, 2012",55.525,,,,
"Aug 07, 2012",55.07,,,,
"Aug 08, 2012",55.285,,,,
"Aug 09, 2012",55.18,,,,
"Aug 10, 2012",55.285,,,,
"Aug 13, 2012",55.345,,,,
"Aug 14, 2012",55.61,,,,
"Aug 15, 2012",55.53,,,,
"Aug 16, 2012",55.625,,,,
"Aug 17, 2012",55.735,,,,
"Aug 20, 2012",55.505,,,,
"Aug 21, 2012",55.31,,,,
"Aug 22, 2012",55.5,,,,
"Aug 23, 2012",55.265,,,,
"Aug 24, 2012",55.505,,,,
"Aug 27, 2012",55.695,,,,
"Aug 28, 2012",55.665,,,,
"Aug 29, 2012",55.705,,,,
"Aug 30, 2012",55.635,,,,
"Aug 31, 2012",55.525,,,,
"Dec 03, 2012",54.775,,,,
"Dec 04, 2012",54.745,,,,
"Dec 05, 2012",54.435,,,,
"Dec 06, 2012",54.235,,,,
"Dec 07, 2012",54.345,,,,
"Dec 10, 2012",54.355,,,,
"Dec 11, 2012",54.265,,,,
"Dec 12, 2012",54.145,,,,
"Dec 13, 2012",54.515,,,,
"Dec 14, 2012",54.445,,,,
"Dec 17, 2012",54.855,,,,
"Dec 18, 2012",54.935,,,,
"Dec 19, 2012",54.685,,,,
"Dec 20, 2012",54.875,,,,
"Dec 21, 2012",55.065,,,,
"Dec 24, 2012",54.955,,,,
"Dec 25, 2012",55.015,,,,
"Dec 26, 2012",54.845,,,,
"Dec 27, 2012",54.935,,,,
"Dec 28, 2012",54.76,,,,
"Dec 31, 2012",54.995,,,,
"Feb 01, 2012",49.14,,,,
"Feb 02, 2012",49.035,,,,
"Feb 03, 2012",48.61,,,,
"Feb 06, 2012",49.06,,,,
"Feb 07, 2012",49.125,,,,
"Feb 08, 2012",49.075,,,,
"Feb 09, 2012",49.445,,,,
"Feb 10, 2012",49.36,,,,
"Feb 13, 2012",49.15,,,,
"Feb 14, 2012",49.49,,,,
"Feb 15, 2012",49.385,,,,
"Feb 16, 2012",49.29,,,,
"Feb 17, 2012",49.325,,,,
"Feb 20, 2012",49.155,,,,
"Feb 21, 2012",49.225,,,,
"Feb 22, 2012",49.17,,,,
"Feb 23, 2012",49.1,,,,
"Feb 24, 2012",49.015,,,,
"Feb 27, 2012",49.17,,,,
"Feb 28, 2012",48.97,,,,
"Feb 29, 2012",49.11,,,,
"Jan 02, 2012",53.305,,,,
"Jan 03, 2012",53.1,,,,
"Jan 04, 2012",52.86,,,,
"Jan 05, 2012",52.87,,,,
"Jan 06, 2012",52.68,,,,
"Jan 09, 2012",52.4,,,,
"Jan 10, 2012",51.6,,,,
"Jan 11, 2012",51.785,,,,
"Jan 12, 2012",51.52,,,,
"Jan 13, 2012",51.44,,,,
"Jan 16, 2012",51.365,,,,
"Jan 17, 2012",50.8,,,,
"Jan 18, 2012",50.31,,,,
"Jan 19, 2012",50.15,,,,
"Jan 20, 2012",50.23,,,,
"Jan 23, 2012",49.97,,,,
"Jan 24, 2012",50.005,,,,
"Jan 25, 2012",50.01,,,,
"Jan 26, 2012",49.43,,,,
"Jan 27, 2012",49.395,,,,
"Jan 30, 2012",49.6,,,,
"Jan 31, 2012",49.515,,,,
"Jul 02, 2012",55.39,,,,
"Jul 03, 2012",54.22,,,,
"Jul 04, 2012",54.545,,,,
"Jul 05, 2012",54.965,,,,
"Jul 06, 2012",55.41,,,,
"Jul 09, 2012",55.85,,,,
"Jul 10, 2012",55.395,,,,
"Jul 11, 2012",55.53,,,,
"Jul 12, 2012",55.84,,,,
"Jul 13, 2012",55.145,,,,
"Jul 16, 2012",55.055,,,,
"Jul 17, 2012",55.04,,,,
"Jul 18, 2012",55.32,,,,
"Jul 19, 2012",55.175,,,,
"Jul 20, 2012",55.325,,,,
"Jul 23, 2012",55.93,,,,
"Jul 24, 2012",56.18,,,,
"Jul 25, 2012",56.025,,,,
"Jul 26, 2012",55.5,,,,
"Jul 27, 2012",55.255,,,,
"Jul 30, 2012",55.44,,,,
"Jul 31, 2012",55.56,,,,
"Jun 01, 2012",55.545,,,,
"Jun 04, 2012",55.655,,,,
"Jun 05, 2012",55.55,,,,
"Jun 06, 2012",55.27,,,,
"Jun 07, 2012",54.965,,,,
"Jun 08, 2012",55.425,,,,
"Jun 11, 2012",55.7,,,,
"Jun 12, 2012",55.805,,,,
"Jun 13, 2012",55.57,,,,
"Jun 14, 2012",55.71,,,,
"Jun 15, 2012",55.395,,,,
"Jun 18, 2012",55.83,,,,
"Jun 19, 2012",55.885,,,,
"Jun 20, 2012",56.15,,,,
"Jun 21, 2012",56.26,,,,
"Jun 22, 2012",57.125,,,,
"Jun 25, 2012",56.965,,,,
"Jun 26, 2012",56.965,,,,
"Jun 27, 2012",56.89,,,,
"Jun 28, 2012",56.825,,,,
"Jun 29, 2012",55.51,,,,
"Mar 01, 2012",49.23,,,,
"Mar 02, 2012",49.525,,,,
"Mar 05, 2012",49.83,,,,
"Mar 06, 2012",50.365,,,,
"Mar 07, 2012",50.28,,,,
"Mar 08, 2012",50.08,,,,
"Mar 09, 2012",49.76,,,,
"Mar 12, 2012",49.975,,,,
"Mar 13, 2012",49.855,,,,
"Mar 14, 2012",49.93,,,,
"Mar 15, 2012",50.295,,,,
"Mar 16, 2012",50.14,,,,
"Mar 19, 2012",50.175,,,,
"Mar 20, 2012",50.535,,,,
"Mar 21, 2012",50.635,,,,
"Mar 22, 2012",51.295,,,,
"Mar 23, 2012",51.175,,,,
"Mar 26, 2012",51.03,,,,
"Mar 27, 2012",50.67,,,,
"Mar 28, 2012",50.78,,,,
"Mar 29, 2012",51.345,,,,
"Mar 30, 2012",50.875,,,,
"May 01, 2012",52.505,,,,
"May 02, 2012",52.985,,,,
"May 03, 2012",53.335,,,,
"May 04, 2012",53.475,,,,
"May 07, 2012",52.845,,,,
"May 08, 2012",53.125,,,,
"May 09, 2012",53.755,,,,
"May 10, 2012",53.26,,,,
"May 11, 2012",53.635,,,,
"May 14, 2012",53.925,,,,
"May 15, 2012",53.795,,,,
"May 16, 2012",54.345,,,,
"May 17, 2012",54.36,,,,
"May 18, 2012",54.425,,,,
"May 21, 2012",54.98,,,,
"May 22, 2012",55.345,,,,
"May 23, 2012",55.96,,,,
"May 24, 2012",55.56,,,,
"May 25, 2012",55.375,,,,
"May 28, 2012",55.19,,,,
"May 29, 2012",55.62,,,,
"May 30, 2012",56.14,,,,
"May 31, 2012",56.04,,,,
"Nov 01, 2012",53.66,,,,
"Nov 02, 2012",53.815,,,,
"Nov 05, 2012",54.595,,,,
"Nov 06, 2012",54.425,,,,
"Nov 07, 2012",54.205,,,,
"Nov 08, 2012",54.365,,,,
"Nov 09, 2012",54.595,,,,
"Nov 12, 2012",54.885,,,,
"Nov 13, 2012",55.015,,,,
"Nov 14, 2012",55.025,,,,
"Nov 15, 2012",54.655,,,,
"Nov 16, 2012",55.165,,,,
"Nov 19, 2012",54.975,,,,
"Nov 20, 2012",55.105,,,,
"Nov 21, 2012",55.115,,,,
"Nov 22, 2012",55.125,,,,
"Nov 23, 2012",55.45,,,,
"Nov 26, 2012",55.643,,,,
"Nov 27, 2012",55.455,,,,
"Nov 28, 2012",55.71,,,,
"Nov 29, 2012",54.72,,,,
"Nov 30, 2012",54.265,,,,
"Oct 01, 2012",52.38,,,,
"Oct 02, 2012",52.43,,,,
"Oct 03, 2012",52.24,,,,
"Oct 04, 2012",51.745,,,,
"Oct 05, 2012",51.915,,,,
"Oct 08, 2012",52.545,,,,
"Oct 09, 2012",52.695,,,,
"Oct 10, 2012",53.025,,,,
"Oct 11, 2012",52.665,,,,
"Oct 12, 2012",52.81,,,,
"Oct 15, 2012",52.985,,,,
"Oct 16, 2012",52.825,,,,
"Oct 17, 2012",52.865,,,,
"Oct 18, 2012",53.595,,,,
"Oct 19, 2012",53.845,,,,
"Oct 22, 2012",53.56,,,,
"Oct 23, 2012",53.725,,,,
"Oct 24, 2012",53.74,,,,
"Oct 25, 2012",53.555,,,,
"Oct 26, 2012",53.555,,,,
"Oct 29, 2012",54.085,,,,
"Oct 30, 2012",53.965,,,,
"Oct 31, 2012",53.805,,,,
"Sep 03, 2012",55.535,,,,
"Sep 04, 2012",55.615,,,,
"Sep 05, 2012",55.91,,,,
"Sep 06, 2012",55.665,,,,
"Sep 07, 2012",55.365,,,,
"Sep 10, 2012",55.445,,,,
"Sep 11, 2012",55.255,,,,
"Sep 12, 2012",55.215,,,,
"Sep 13, 2012",55.345,,,,
"Sep 14, 2012",54.305,,,,
"Sep 17, 2012",53.885,,,,
"Sep 18, 2012",53.905,,,,
"Sep 19, 2012",54.025,,,,
"Sep 20, 2012",54.265,,,,
"Sep 21, 2012",53.365,,,,
"Sep 24, 2012",53.44,,,,
"Sep 25, 2012",53.365,,,,
"Sep 26, 2012",53.585,,,,
"Sep 27, 2012",52.93,,,,
"Sep 28, 2012",52.855,,,,
"Apr 01, 2013",54.17,,,,
"Apr 02, 2013",54.43,,,,
"Apr 03, 2013",54.53,,,,
"Apr 04, 2013",54.89,,,,
"Apr 05, 2013",54.81,,,,
"Apr 08, 2013",54.61,,,,
"Apr 09, 2013",54.48,,,,
"Apr 10, 2013",54.42,,,,
"Apr 11, 2013",54.305,,,,
"Apr 12, 2013",54.52,,,,
"Apr 15, 2013",54.55,,,,
"Apr 16, 2013",53.97,,,,
"Apr 17, 2013",54.18,,,,
"Apr 18, 2013",54.03,,,,
"Apr 19, 2013",53.94,,,,
"Apr 22, 2013",54.21,,,,
"Apr 23, 2013",54.31,,,,
"Apr 24, 2013",54.26,,,,
"Apr 25, 2013",54.105,,,,
"Apr 26, 2013",54.38,,,,
"Apr 29, 2013",54.195,,,,
"Apr 30, 2013",53.685,,,,
"Aug 01, 2013",60.565,,,,
"Aug 02, 2013",61.105,,,,
"Aug 05, 2013",60.86,,,,
"Aug 06, 2013",60.79,,,,
"Aug 07, 2013",61.21,,,,
"Aug 08, 2013",60.731,,,,
"Aug 09, 2013",60.68,,,,
"Aug 12, 2013",61.125,,,,
"Aug 13, 2013",61.337,,,,
"Aug 14, 2013",61.284,,,,
"Aug 15, 2013",61.425,,,,
"Aug 16, 2013",61.665,,,,
"Aug 19, 2013",63.14,,,,
"Aug 20, 2013",63.125,,,,
"Aug 21, 2013",64.115,,,,
"Aug 22, 2013",64.555,,,,
"Aug 23, 2013",63.205,,,,
"Aug 26, 2013",64.3,,,,
"Aug 27, 2013",66.31,,,,
"Aug 28, 2013",68.805,,,,
"Aug 29, 2013",66.555,,,,
"Aug 30, 2013",65.705,,,,
"Dec 02, 2013",62.325,,,,
"Dec 03, 2013",62.37,,,,
"Dec 04, 2013",62.06,,,,
"Dec 05, 2013",61.763,,,,
"Dec 06, 2013",61.435,,,,
"Dec 09, 2013",61.14,,,,
"Dec 10, 2013",61.05,,,,
"Dec 11, 2013",61.255,,,,
"Dec 12, 2013",61.82,,,,
"Dec 13, 2013",62.195,,,,
"Dec 16, 2013",61.74,,,,
"Dec 17, 2013",62.02,,,,
"Dec 18, 2013",62.1,,,,
"Dec 19, 2013",62.15,,,,
"Dec 20, 2013",62,,,,
"Dec 23, 2013",61.963,,,,
"Dec 24, 2013",61.755,,,,
"Dec 25, 2013",61.8,,,,
"Dec 26, 2013",62.17,,,,
"Dec 27, 2013",61.94,,,,
"Dec 30, 2013",61.92,,,,
"Dec 31, 2013",61.81,,,,
"Feb 01, 2013",53.17,,,,
"Feb 04, 2013",53.29,,,,
"Feb 05, 2013",53.035,,,,
"Feb 06, 2013",53.16,,,,
"Feb 07, 2013",53.225,,,,
"Feb 08, 2013",53.595,,,,
"Feb 11, 2013",53.965,,,,
"Feb 12, 2013",53.795,,,,
"Feb 13, 2013",53.825,,,,
"Feb 14, 2013",53.995,,,,
"Feb 15, 2013",54.325,,,,
"Feb 18, 2013",54.265,,,,
"Feb 19, 2013",54.13,,,,
"Feb 20, 2013",54.075,,,,
"Feb 21, 2013",54.475,,,,
"Feb 22, 2013",54.28,,,,
"Feb 25, 2013",54,,,,
"Feb 26, 2013",54.1,,,,
"Feb 27, 2013",53.865,,,,
"Feb 28, 2013",54.37,,,,
"Jan 01, 2013",54.685,,,,
"Jan 02, 2013",54.24,,,,
"Jan 03, 2013",54.505,,,,
"Jan 04, 2013",54.94,,,,
"Jan 07, 2013",55.225,,,,
"Jan 08, 2013",54.965,,,,
"Jan 09, 2013",54.81,,,,
"Jan 10, 2013",54.425,,,,
"Jan 11, 2013",54.875,,,,
"Jan 14, 2013",54.525,,,,
"Jan 15, 2013",54.605,,,,
"Jan 16, 2013",54.665,,,,
"Jan 17, 2013",54.355,,,,
"Jan 18, 2013",53.745,,,,
"Jan 21, 2013",53.775,,,,
"Jan 22, 2013",53.725,,,,
"Jan 23, 2013",53.675,,,,
"Jan 24, 2013",53.71,,,,
"Jan 25, 2013",53.8,,,,
"Jan 28, 2013",54.055,,,,
"Jan 29, 2013",53.655,,,,
"Jan 30, 2013",53.245,,,,
"Jan 31, 2013",53.275,,,,
"Jul 01, 2013",59.385,,,,
"Jul 02, 2013",59.555,,,,
"Jul 03, 2013",60.226,,,,
"Jul 04, 2013",60.075,,,,
"Jul 05, 2013",60.23,,,,
"Jul 08, 2013",60.695,,,,
"Jul 09, 2013",60.102,,,,
"Jul 10, 2013",59.895,,,,
"Jul 11, 2013",59.834,,,,
"Jul 12, 2013",59.891,,,,
"Jul 15, 2013",59.815,,,,
"Jul 16, 2013",59.3,,,,
"Jul 17, 2013",59.33,,,,
"Jul 18, 2013",59.745,,,,
"Jul 19, 2013",59.34,,,,
"Jul 22, 2013",59.725,,,,
"Jul 23, 2013",59.76,,,,
"Jul 24, 2013",59.255,,,,
"Jul 25, 2013",58.965,,,,
"Jul 26, 2013",59.046,,,,
"Jul 29, 2013",59.555,,,,
"Jul 30, 2013",60.815,,,,
"Jul 31, 2013",60.855,,,,
"Jun 03, 2013",56.675,,,,
"Jun 04, 2013",56.495,,,,
"Jun 05, 2013",56.855,,,,
"Jun 06, 2013",56.93,,,,
"Jun 07, 2013",57.065,,,,
"Jun 10, 2013",58.155,,,,
"Jun 11, 2013",58.34,,,,
"Jun 12, 2013",57.835,,,,
"Jun 13, 2013",58.005,,,,
"Jun 14, 2013",57.505,,,,
"Jun 17, 2013",58.11,,,,
"Jun 18, 2013",58.845,,,,
"Jun 19, 2013",58.72,,,,
"Jun 20, 2013",59.575,,,,
"Jun 21, 2013",59.275,,,,
"Jun 24, 2013",59.815,,,,
"Jun 25, 2013",59.665,,,,
"Jun 26, 2013",60.72,,,,
"Jun 27, 2013",60.195,,,,
"Jun 28, 2013",59.533,,,,
"Mar 01, 2013",54.905,,,,
"Mar 04, 2013",54.96,,,,
"Mar 05, 2013",54.955,,,,
"Mar 06, 2013",54.81,,,,
"Mar 07, 2013",54.46,,,,
"Mar 08, 2013",54.35,,,,
"Mar 11, 2013",54.34,,,,
"Mar 12, 2013",54.15,,,,
"Mar 13, 2013",54.37,,,,
"Mar 14, 2013",54.185,,,,
"Mar 15, 2013",54.03,,,,
"Mar 18, 2013",54.08,,,,
"Mar 19, 2013",54.5,,,,
"Mar 20, 2013",54.33,,,,
"Mar 21, 2013",54.45,,,,
"Mar 22, 2013",54.35,,,,
"Mar 25, 2013",54.3,,,,
"Mar 26, 2013",54.48,,,,
"Mar 27, 2013",54.43,,,,
"Mar 28, 2013",54.285,,,,
"Mar 29, 2013",54.285,,,,
"May 01, 2013",53.665,,,,
"May 02, 2013",53.835,,,,
"May 03, 2013",53.81,,,,
"May 06, 2013",54.135,,,,
"May 07, 2013",54.065,,,,
"May 08, 2013",54.085,,,,
"May 09, 2013",54.365,,,,
"May 10, 2013",54.81,,,,
"May 13, 2013",54.835,,,,
"May 14, 2013",54.805,,,,
"May 15, 2013",54.785,,,,
"May 16, 2013",54.785,,,,
"May 17, 2013",54.895,,,,
"May 20, 2013",55.04,,,,
"May 21, 2013",55.435,,,,
"May 22, 2013",55.66,,,,
"May 23, 2013",55.715,,,,
"May 24, 2013",55.82,,,,
"May 27, 2013",55.573,,,,
"May 28, 2013",56.115,,,,
"May 29, 2013",56.305,,,,
"May 30, 2013",56.385,,,,
"May 31, 2013",56.58,,,,
"Nov 01, 2013",61.75,,,,
"Nov 04, 2013",61.75,,,,
"Nov 05, 2013",61.635,,,,
"Nov 06, 2013",62.4,,,,
"Nov 07, 2013",62.42,,,,
"Nov 08, 2013",62.48,,,,
"Nov 11, 2013",63.245,,,,
"Nov 12, 2013",63.72,,,,
"Nov 13, 2013",63.31,,,,
"Nov 14, 2013",63.12,,,,
"Nov 15, 2013",62.98,,,,
"Nov 18, 2013",62.42,,,,
"Nov 19, 2013",62.37,,,,
"Nov 20, 2013",62.58,,,,
"Nov 21, 2013",62.94,,,,
"Nov 22, 2013",62.733,,,,
"Nov 25, 2013",62.51,,,,
"Nov 26, 2013",62.51,,,,
"Nov 27, 2013",62.15,,,,
"Nov 28, 2013",62.282,,,,
"Nov 29, 2013",62.399,,,,
"Oct 01, 2013",62.46,,,,
"Oct 02, 2013",62.46,,,,
"Oct 03, 2013",61.735,,,,
"Oct 04, 2013",61.435,,,,
"Oct 07, 2013",61.795,,,,
"Oct 08, 2013",61.955,,,,
"Oct 09, 2013",61.88,,,,
"Oct 10, 2013",61.36,,,,
"Oct 11, 2013",61.02,,,,
"Oct 14, 2013",61.555,,,,
"Oct 15, 2013",61.84,,,,
"Oct 16, 2013",61.735,,,,
"Oct 17, 2013",61.14,,,,
"Oct 18, 2013",61.24,,,,
"Oct 21, 2013",61.58,,,,
"Oct 22, 2013",61.655,,,,
"Oct 23, 2013",61.63,,,,
"Oct 24, 2013",61.47,,,,
"Oct 25, 2013",61.465,,,,
"Oct 28, 2013",61.445,,,,
"Oct 29, 2013",61.43,,,,
"Oct 30, 2013",61.26,,,,
"Oct 31, 2013",61.624,,,,
"Sep 02, 2013",66.005,,,,
"Sep 03, 2013",67.635,,,,
"Sep 04, 2013",67.07,,,,
"Sep 05, 2013",66.015,,,,
"Sep 06, 2013",65.245,,,,
"Sep 09, 2013",65.245,,,,
"Sep 10, 2013",63.845,,,,
"Sep 11, 2013",63.275,,,,
"Sep 12, 2013",63.43,,,,
"Sep 13, 2013",63.38,,,,
"Sep 16, 2013",62.835,,,,
"Sep 17, 2013",63.375,,,,
"Sep 18, 2013",63.385,,,,
"Sep 19, 2013",61.775,,,,
"Sep 20, 2013",62.235,,,,
"Sep 23, 2013",62.605,,,,
"Sep 24, 2013",62.79,,,,
"Sep 25, 2013",62.445,,,,
"Sep 26, 2013",62.075,,,,
"Sep 27, 2013",62.515,,,,
"Sep 30, 2013",62.59,,,,
"Apr 01, 2014",60.015,,,,
"Apr 02, 2014",59.905,,,,
"Apr 03, 2014",60.17,,,,
"Apr 04, 2014",60.085,,,,
"Apr 07, 2014",60.115,,,,
"Apr 08, 2014",60.09,,,,
"Apr 09, 2014",60.145,,,,
"Apr 10, 2014",60.075,,,,
"Apr 11, 2014",60.18,,,,
"Apr 14, 2014",60.255,,,,
"Apr 15, 2014",60.235,,,,
"Apr 16, 2014",60.375,,,,
"Apr 17, 2014",60.295,,,,
"Apr 18, 2014",60.295,,,,
"Apr 21, 2014",60.595,,,,
"Apr 22, 2014",60.765,,,,
"Apr 23, 2014",61.095,,,,
"Apr 24, 2014",61.11,,,,
"Apr 25, 2014",60.645,,,,
"Apr 28, 2014",60.65,,,,
"Apr 29, 2014",60.425,,,,
"Apr 30, 2014",60.345,,,,
"Aug 01, 2014",61.215,,,,
"Aug 04, 2014",60.945,,,,
"Aug 05, 2014",60.85,,,,
"Aug 06, 2014",61.5,,,,
"Aug 07, 2014",61.245,,,,
"Aug 08, 2014",61.145,,,,
"Aug 11, 2014",61.175,,,,
"Aug 12, 2014",61.085,,,,
"Aug 13, 2014",61.095,,,,
"Aug 14, 2014",60.765,,,,
"Aug 15, 2014",60.78,,,,
"Aug 18, 2014",60.78,,,,
"Aug 19, 2014",60.675,,,,
"Aug 20, 2014",60.615,,,,
"Aug 21, 2014",60.675,,,,
"Aug 22, 2014",60.47,,,,
"Aug 25, 2014",60.57,,,,
"Aug 26, 2014",60.435,,,,
"Aug 27, 2014",60.455,,,,
"Aug 28, 2014",60.5,,,,
"Aug 29, 2014",60.52,,,,
"Dec 01, 2014",61.955,,,,
"Dec 02, 2014",61.795,,,,
"Dec 03, 2014",61.863,,,,
"Dec 04, 2014",61.79,,,,
"Dec 05, 2014",61.918,,,,
"Dec 08, 2014",61.825,,,,
"Dec 09, 2014",61.88,,,,
"Dec 10, 2014",62.115,,,,
"Dec 11, 2014",62.48,,,,
"Dec 12, 2014",62.525,,,,
"Dec 15, 2014",63.175,,,,
"Dec 16, 2014",63.66,,,,
"Dec 17, 2014",63.525,,,,
"Dec 18, 2014",62.99,,,,
"Dec 19, 2014",63.245,,,,
"Dec 22, 2014",63.23,,,,
"Dec 23, 2014",63.44,,,,
"Dec 24, 2014",63.52,,,,
"Dec 25, 2014",63.52,,,,
"Dec 26, 2014",63.562,,,,
"Dec 29, 2014",63.67,,,,
"Dec 30, 2014",63.385,,,,
"Dec 31, 2014",63.035,,,,
"Feb 03, 2014",62.565,,,,
"Feb 04, 2014",62.53,,,,
"Feb 05, 2014",62.6,,,,
"Feb 06, 2014",62.38,,,,
"Feb 07, 2014",62.305,,,,
"Feb 10, 2014",62.455,,,,
"Feb 11, 2014",62.225,,,,
"Feb 12, 2014",62.095,,,,
"Feb 13, 2014",62.425,,,,
"Feb 14, 2014",61.855,,,,
"Feb 17, 2014",61.845,,,,
"Feb 18, 2014",62.18,,,,
"Feb 19, 2014",62.24,,,,
"Feb 20, 2014",62.24,,,,
"Feb 21, 2014",62.14,,,,
"Feb 24, 2014",62.075,,,,
"Feb 25, 2014",61.985,,,,
"Feb 26, 2014",61.985,,,,
"Feb 27, 2014",61.995,,,,
"Feb 28, 2014",61.795,,,,
"Jan 01, 2014",61.91,,,,
"Jan 02, 2014",62.27,,,,
"Jan 03, 2014",62.19,,,,
"Jan 06, 2014",62.315,,,,
"Jan 07, 2014",62.305,,,,
"Jan 08, 2014",62.165,,,,
"Jan 09, 2014",62.095,,,,
"Jan 10, 2014",61.907,,,,
"Jan 13, 2014",61.525,,,,
"Jan 14, 2014",61.49,,,,
"Jan 15, 2014",61.58,,,,
"Jan 16, 2014",61.54,,,,
"Jan 17, 2014",61.545,,,,
"Jan 20, 2014",61.625,,,,
